DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;GRUPO ETARIO;CANTIDAD;DELITO
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;02/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;02/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;03/06/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;04/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;04/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;04/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ENVIGADO;52660;SIN EMPLEO DE ARMAS;05/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SAN CARLOS;56490;SIN EMPLEO DE ARMAS;06/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;PUERTO BERRIO;55790;SIN EMPLEO DE ARMAS;06/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;06/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;COPACABANA;52120;SIN EMPLEO DE ARMAS;06/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;EL CARMEN DE VIBORAL;51480;SIN EMPLEO DE ARMAS;07/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;07/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TURBO;58370;ESCOPOLAMINA;09/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;10/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;SIN EMPLEO DE ARMAS;10/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TURBO;58370;SIN EMPLEO DE ARMAS;11/06/2015;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;11/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ENVIGADO;52660;SIN EMPLEO DE ARMAS;12/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SAN JERONIMO;56560;SIN EMPLEO DE ARMAS;12/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TAMESIS;57890;SIN EMPLEO DE ARMAS;12/06/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;SIN EMPLEO DE ARMAS;12/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SABANETA;56310;SIN EMPLEO DE ARMAS;12/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;GIRARDOTA;53080;SIN EMPLEO DE ARMAS;12/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;SIN EMPLEO DE ARMAS;12/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;13/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;NECHI;54950;SIN EMPLEO DE ARMAS;14/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;SIN EMPLEO DE ARMAS;14/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CISNEROS;51900;SIN EMPLEO DE ARMAS;15/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SAN ROQUE;56700;SIN EMPLEO DE ARMAS;15/06/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;15/06/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;16/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;16/06/2015;FEMENINO;ADULTOS;2;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CAMPAMENTO;51340;SIN EMPLEO DE ARMAS;17/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SAN PEDRO DE URABA;56650;SIN EMPLEO DE ARMAS;17/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MARINILLA;54400;SIN EMPLEO DE ARMAS;18/06/2015;FEMENINO;MENORES;2;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;18/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;PUERTO BERRIO;55790;SIN EMPLEO DE ARMAS;19/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MONTEBELLO;54670;SIN EMPLEO DE ARMAS;19/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ANORI;50400;SIN EMPLEO DE ARMAS;19/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;19/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;19/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;20/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;20/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ENTRERRIOS;52640;SIN EMPLEO DE ARMAS;20/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;21/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;21/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SANTA ROSA DE OSOS;56860;NO REPORTADO;21/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;22/06/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;JERICO;53680;SIN EMPLEO DE ARMAS;22/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;JERICO;53680;SIN EMPLEO DE ARMAS;22/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TURBO;58370;SIN EMPLEO DE ARMAS;23/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;23/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;23/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SEGOVIA;57360;SIN EMPLEO DE ARMAS;24/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CHIGORODO;51720;SIN EMPLEO DE ARMAS;24/06/2015;FEMENINO;MENORES;2;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SAN RAFAEL;56670;SIN EMPLEO DE ARMAS;24/06/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MACEO;54250;SIN EMPLEO DE ARMAS;24/06/2015;FEMENINO;ADULTOS;2;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;SIN EMPLEO DE ARMAS;24/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;25/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;25/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;PUERTO BERRIO;55790;SIN EMPLEO DE ARMAS;26/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MUTATA;54800;SIN EMPLEO DE ARMAS;26/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TURBO;58370;SIN EMPLEO DE ARMAS;26/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;LA UNION;54000;SIN EMPLEO DE ARMAS;26/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;26/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;26/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;26/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;26/06/2015;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;REMEDIOS;56040;SIN EMPLEO DE ARMAS;26/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MARINILLA;54400;SIN EMPLEO DE ARMAS;27/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;RIONEGRO;56150;SIN EMPLEO DE ARMAS;28/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;28/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;SIN EMPLEO DE ARMAS;28/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SANTA BARBARA;56790;SIN EMPLEO DE ARMAS;29/06/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;YARUMAL;58870;SIN EMPLEO DE ARMAS;29/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;29/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;30/06/2015;FEMENINO;ADULTOS;2;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;30/06/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;SIN EMPLEO DE ARMAS;30/06/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;01/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;01/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;01/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BARBOSA;50790;SIN EMPLEO DE ARMAS;01/07/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;03/07/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ANGELOPOLIS;50360;SIN EMPLEO DE ARMAS;03/07/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;03/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;GUARNE;53180;SIN EMPLEO DE ARMAS;04/07/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;AMALFI;50310;SIN EMPLEO DE ARMAS;04/07/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;05/07/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CHIGORODO;51720;SIN EMPLEO DE ARMAS;06/07/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;06/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;06/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;06/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;07/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;EL CARMEN DE VIBORAL;51480;SIN EMPLEO DE ARMAS;07/07/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SANTA ROSA DE OSOS;56860;SIN EMPLEO DE ARMAS;07/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SEGOVIA;57360;SIN EMPLEO DE ARMAS;07/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;TARAZA;57900;SIN EMPLEO DE ARMAS;07/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;07/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;APARTADO;50450;SIN EMPLEO DE ARMAS;07/07/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;08/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;08/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;08/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;SIN EMPLEO DE ARMAS;09/07/2015;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;10/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;10/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SABANALARGA;56280;OBJETO CONTUNDENTE;11/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ANGOSTURA;50380;SIN EMPLEO DE ARMAS;11/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;11/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;11/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;11/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;11/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SABANETA;56310;SIN EMPLEO DE ARMAS;11/07/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;SIN EMPLEO DE ARMAS;11/07/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MACEO;54250;SIN EMPLEO DE ARMAS;12/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;12/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ZARAGOZA;58950;SIN EMPLEO DE ARMAS;13/07/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;SIN EMPLEO DE ARMAS;14/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;SIN EMPLEO DE ARMAS;14/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;ITAGUI;53600;SIN EMPLEO DE ARMAS;14/07/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;15/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CAREPA;51470;SIN EMPLEO DE ARMAS;15/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;15/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;EL CARMEN DE VIBORAL;51480;SIN EMPLEO DE ARMAS;16/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SANTA ROSA DE OSOS;56860;SIN EMPLEO DE ARMAS;17/07/2015;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;MEDELLIN;50010;SIN EMPLEO DE ARMAS;17/07/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;CARACOLI;51420;SIN EMPLEO DE ARMAS;17/07/2015;MASCULINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;17/07/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;GUARNE;53180;SIN EMPLEO DE ARMAS;18/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;18/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BELLO;50880;SIN EMPLEO DE ARMAS;18/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;SANTA ROSA DE OSOS;56860;ARMA BLANCA CORTOPUNZANTE;19/07/2015;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;BARBOSA;50790;ESCOPOLAMINA;19/07/2015;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
ANTIOQUIA;GUARNE;53180;SIN EMPLEO DE ARMAS;19/07/2015;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
